collateral_id,loan_id,collateral_type,collateral_value,valuation_date,status
452,6816,SMARTPHONE,684.55,2022-03-29,ACTIVE
453,13614,CAR,6383.88,2022-03-29,RELEASED
454,7008,SMARTPHONE,925.51,2022-03-29,SEIZED
455,19925,CAR,3398.75,2022-03-30,RELEASED
456,2089,SMARTPHONE,613.33,2022-03-30,SEIZED
457,12773,CAR,74432.37,2022-03-30,RELEASED
458,1584,CAR,4142.85,2022-03-30,ACTIVE
459,6153,MOTORCYCLE,1537.78,2022-03-31,ACTIVE
460,9174,CAR,5622.79,2022-03-31,RELEASED
461,21221,SMARTPHONE,894.6,2022-03-31,ACTIVE
462,421,MOTORCYCLE,2667.96,2022-03-31,RELEASED
463,84,SMARTPHONE,667.48,2022-04-01,ACTIVE
464,16875,CAR,18533.07,2022-04-01,ACTIVE
465,1324,MOTORCYCLE,3251.75,2022-04-01,ACTIVE
466,12174,MOTORCYCLE,2331.49,2022-04-01,RELEASED
467,17313,MOTORCYCLE,29515.23,2022-04-01,ACTIVE
468,4881,MOTORCYCLE,3153.04,2022-04-02,RELEASED
469,4590,CAR,3811.95,2022-04-02,ACTIVE
470,12837,CAR,21160.54,2022-04-02,ACTIVE
471,12271,SMARTPHONE,759.71,2022-04-02,RELEASED
472,5531,SMARTPHONE,716.6,2022-04-02,SEIZED
473,12168,MOTORCYCLE,2660.59,2022-04-02,SEIZED
474,4918,CAR,2411.32,2022-04-02,ACTIVE
475,21780,CAR,7319.35,2022-04-02,ACTIVE
476,16925,MOTORCYCLE,2966.41,2022-04-02,ACTIVE
477,8483,MOTORCYCLE,4158.29,2022-04-03,RELEASED
478,7955,CAR,2986.56,2022-04-03,ACTIVE
479,15468,MOTORCYCLE,2425.77,2022-04-03,RELEASED
480,19299,MOTORCYCLE,1439.92,2022-04-04,ACTIVE
481,20859,CAR,4531.08,2022-04-04,ACTIVE
482,20058,MOTORCYCLE,2955.98,2022-04-04,RELEASED
483,4172,CAR,30471.98,2022-04-04,ACTIVE
484,12662,SMARTPHONE,552.85,2022-04-04,ACTIVE
485,4399,SMARTPHONE,931.92,2022-04-05,ACTIVE
486,19562,MOTORCYCLE,2613.91,2022-04-05,ACTIVE
487,15653,CAR,23044.56,2022-04-06,ACTIVE
488,135,CAR,1506.54,2022-04-06,ACTIVE
489,5007,MOTORCYCLE,950.06,2022-04-06,ACTIVE
490,9127,SMARTPHONE,634.81,2022-04-06,RELEASED
491,11198,MOTORCYCLE,3898.59,2022-04-06,ACTIVE
492,20643,MOTORCYCLE,3855.07,2022-04-06,RELEASED
493,20547,CAR,5687.45,2022-04-07,ACTIVE
494,8164,MOTORCYCLE,1958.37,2022-04-07,ACTIVE
495,22189,SMARTPHONE,824.54,2022-04-07,RELEASED
496,4780,CAR,5810.65,2022-04-07,RELEASED
497,7070,CAR,9898.94,2022-04-08,RELEASED
498,9378,MOTORCYCLE,12940.19,2022-04-08,ACTIVE
499,7820,CAR,1312.73,2022-04-08,ACTIVE
500,12795,CAR,7815.57,2022-04-08,SEIZED
501,6355,MOTORCYCLE,2285.29,2022-04-08,ACTIVE
502,12866,SMARTPHONE,684.76,2022-04-08,RELEASED
503,13272,MOTORCYCLE,3267.23,2022-04-08,ACTIVE
504,11868,SMARTPHONE,703.02,2022-04-09,RELEASED
505,22449,SMARTPHONE,1005.23,2022-04-09,RELEASED
506,14697,SMARTPHONE,426.17,2022-04-09,RELEASED
507,11967,SMARTPHONE,797.46,2022-04-09,ACTIVE
508,2894,SMARTPHONE,1012.29,2022-04-09,RELEASED
509,18970,CAR,3873.99,2022-04-09,RELEASED
510,6616,SMARTPHONE,244.45,2022-04-10,ACTIVE
511,8600,MOTORCYCLE,847.52,2022-04-10,RELEASED
512,22104,MOTORCYCLE,20196.55,2022-04-10,RELEASED
513,3902,MOTORCYCLE,79385.51,2022-04-10,ACTIVE
514,5970,MOTORCYCLE,2999.61,2022-04-10,RELEASED
515,12249,MOTORCYCLE,28379.97,2022-04-10,RELEASED
516,7265,SMARTPHONE,1089.84,2022-04-10,RELEASED
517,20679,SMARTPHONE,709.82,2022-04-10,SEIZED
518,3775,CAR,42605.96,2022-04-10,ACTIVE
519,14775,CAR,20361.89,2022-04-11,RELEASED
520,18976,SMARTPHONE,606.03,2022-04-11,RELEASED
521,17907,MOTORCYCLE,1372.58,2022-04-11,ACTIVE
522,16443,MOTORCYCLE,42495.63,2022-04-11,ACTIVE
523,731,SMARTPHONE,569.24,2022-04-11,ACTIVE
524,12878,CAR,5047.2,2022-04-12,RELEASED
525,22193,SMARTPHONE,1154.04,2022-04-12,RELEASED
526,16801,CAR,3561.35,2022-04-12,SEIZED
527,4747,SMARTPHONE,848.94,2022-04-12,ACTIVE
528,17412,MOTORCYCLE,2555.51,2022-04-12,RELEASED
529,22696,CAR,5984.74,2022-04-12,ACTIVE
530,21094,SMARTPHONE,1014.02,2022-04-13,SEIZED
531,16852,CAR,4779.24,2022-04-13,ACTIVE
532,10173,SMARTPHONE,800.29,2022-04-13,SEIZED
533,8615,SMARTPHONE,1069.71,2022-04-13,RELEASED
534,4981,CAR,3053.45,2022-04-14,RELEASED
535,160,SMARTPHONE,724.51,2022-04-14,SEIZED
536,10248,CAR,2478.8,2022-04-15,RELEASED
537,12062,MOTORCYCLE,80215.83,2022-04-15,ACTIVE
538,22143,MOTORCYCLE,3475.91,2022-04-15,ACTIVE
539,6057,MOTORCYCLE,23400.4,2022-04-15,RELEASED
540,1741,MOTORCYCLE,1963.52,2022-04-15,ACTIVE
541,23202,SMARTPHONE,220.73,2022-04-15,RELEASED
542,1660,CAR,73819.77,2022-04-15,RELEASED
543,395,MOTORCYCLE,4079.22,2022-04-16,ACTIVE
544,1467,CAR,3851.71,2022-04-16,RELEASED
545,2300,SMARTPHONE,278.36,2022-04-16,ACTIVE
546,944,SMARTPHONE,569.39,2022-04-16,RELEASED
547,6994,SMARTPHONE,516.55,2022-04-16,RELEASED
548,6780,MOTORCYCLE,3342.41,2022-04-16,SEIZED
549,16861,SMARTPHONE,790.39,2022-04-16,RELEASED
550,3468,MOTORCYCLE,1944.39,2022-04-16,RELEASED
551,2186,SMARTPHONE,685.01,2022-04-17,SEIZED
552,14868,SMARTPHONE,649.45,2022-04-17,RELEASED
553,2317,MOTORCYCLE,1799.67,2022-04-17,RELEASED
554,16647,SMARTPHONE,666.55,2022-04-17,ACTIVE
555,15953,CAR,8870.66,2022-04-17,RELEASED
556,18626,CAR,103721.49,2022-04-17,ACTIVE
557,6301,SMARTPHONE,964.97,2022-04-17,RELEASED
558,340,MOTORCYCLE,3091.04,2022-04-18,SEIZED
559,15998,SMARTPHONE,518.2,2022-04-18,ACTIVE
560,6713,CAR,113266.87,2022-04-18,SEIZED
561,14244,CAR,4151.86,2022-04-18,RELEASED
562,17002,SMARTPHONE,786.46,2022-04-19,ACTIVE
563,829,CAR,5025.31,2022-04-19,RELEASED
564,19506,CAR,23082.63,2022-04-19,ACTIVE
565,9550,MOTORCYCLE,3030.02,2022-04-19,ACTIVE
566,11883,MOTORCYCLE,1245.68,2022-04-19,ACTIVE
567,9744,MOTORCYCLE,2628.05,2022-04-20,RELEASED
568,3622,CAR,4343.8,2022-04-20,RELEASED
569,17468,MOTORCYCLE,2823.15,2022-04-20,ACTIVE
570,1574,SMARTPHONE,677.22,2022-04-20,ACTIVE
571,9235,MOTORCYCLE,539.27,2022-04-20,ACTIVE
572,22792,MOTORCYCLE,1651.1,2022-04-20,ACTIVE
573,4088,SMARTPHONE,520.4,2022-04-20,SEIZED
574,16650,CAR,4836.29,2022-04-21,ACTIVE
575,16986,SMARTPHONE,301.82,2022-04-21,RELEASED
576,5610,SMARTPHONE,511.93,2022-04-21,ACTIVE
577,22044,SMARTPHONE,333.91,2022-04-21,ACTIVE
578,8550,SMARTPHONE,510.2,2022-04-21,SEIZED
579,20813,MOTORCYCLE,4093.86,2022-04-21,ACTIVE
580,14131,SMARTPHONE,742.95,2022-04-21,ACTIVE
581,17247,CAR,56294.71,2022-04-21,RELEASED
582,8122,CAR,32673.44,2022-04-22,RELEASED
583,12903,SMARTPHONE,481.32,2022-04-22,ACTIVE
584,3812,CAR,25432.7,2022-04-22,ACTIVE
585,11020,MOTORCYCLE,43655.95,2022-04-22,RELEASED
586,3608,SMARTPHONE,693.97,2022-04-22,ACTIVE
587,23133,SMARTPHONE,703.58,2022-04-23,ACTIVE
588,14340,CAR,2223.52,2022-04-23,ACTIVE
589,22048,CAR,7282.88,2022-04-23,ACTIVE
590,20869,CAR,79961.32,2022-04-23,RELEASED
591,11734,MOTORCYCLE,3096.1,2022-04-23,RELEASED
592,7856,CAR,40706.17,2022-04-23,RELEASED
593,183,MOTORCYCLE,1657.02,2022-04-23,RELEASED
594,10838,SMARTPHONE,718.08,2022-04-24,RELEASED
595,10710,CAR,6224.77,2022-04-24,RELEASED
596,14255,SMARTPHONE,1040.51,2022-04-24,SEIZED
597,15760,SMARTPHONE,1072.18,2022-04-24,ACTIVE
598,8165,SMARTPHONE,1217.02,2022-04-24,RELEASED
599,4922,SMARTPHONE,482.95,2022-04-24,ACTIVE
600,14886,SMARTPHONE,842.84,2022-04-24,ACTIVE
601,4223,SMARTPHONE,346.73,2022-04-25,ACTIVE
602,19015,MOTORCYCLE,2435.32,2022-04-25,ACTIVE
603,1519,CAR,7688.39,2022-04-25,SEIZED
604,4348,MOTORCYCLE,3270.61,2022-04-25,RELEASED
605,5914,CAR,22646.9,2022-04-25,RELEASED
606,8423,SMARTPHONE,705.26,2022-04-26,RELEASED
607,4052,CAR,7058.84,2022-04-26,ACTIVE
608,15196,CAR,6616.72,2022-04-26,RELEASED
609,8908,MOTORCYCLE,1871.17,2022-04-26,RELEASED
610,9390,CAR,5760.05,2022-04-26,ACTIVE
611,6364,MOTORCYCLE,1957.55,2022-04-26,ACTIVE
612,15617,CAR,10933.56,2022-04-26,ACTIVE
613,21946,MOTORCYCLE,2357.01,2022-04-26,RELEASED
614,10161,MOTORCYCLE,4342.84,2022-04-26,ACTIVE
615,23079,SMARTPHONE,789.09,2022-04-26,RELEASED
616,16667,CAR,36914.46,2022-04-27,SEIZED
617,20133,MOTORCYCLE,3491.58,2022-04-27,ACTIVE
618,21302,CAR,21788.84,2022-04-27,ACTIVE
619,2634,MOTORCYCLE,1624.85,2022-04-27,ACTIVE
620,4598,CAR,3638.71,2022-04-27,RELEASED
621,6530,SMARTPHONE,901.0,2022-04-27,SEIZED
622,579,MOTORCYCLE,2129.06,2022-04-27,ACTIVE
623,19938,MOTORCYCLE,2251.19,2022-04-27,RELEASED
624,4402,MOTORCYCLE,1083.17,2022-04-27,ACTIVE
625,17537,CAR,3922.93,2022-04-28,ACTIVE
626,22245,CAR,2773.41,2022-04-28,ACTIVE
627,16785,SMARTPHONE,579.96,2022-04-28,RELEASED
628,3091,MOTORCYCLE,3473.78,2022-04-28,RELEASED
629,4878,MOTORCYCLE,2244.03,2022-04-28,SEIZED
630,8068,MOTORCYCLE,2924.73,2022-04-28,ACTIVE
631,1197,SMARTPHONE,594.88,2022-04-29,RELEASED
632,2050,MOTORCYCLE,1937.21,2022-04-29,RELEASED
633,8188,SMARTPHONE,430.15,2022-04-29,ACTIVE
634,13385,SMARTPHONE,556.47,2022-04-29,RELEASED
635,185,MOTORCYCLE,1137.07,2022-04-29,ACTIVE
636,17941,CAR,24362.5,2022-04-29,SEIZED
637,9998,CAR,5412.92,2022-04-29,ACTIVE
638,9657,MOTORCYCLE,3625.71,2022-04-29,ACTIVE
639,4602,MOTORCYCLE,2297.31,2022-04-29,RELEASED
640,17719,MOTORCYCLE,2502.26,2022-04-29,ACTIVE
641,14328,MOTORCYCLE,18407.96,2022-04-29,SEIZED
642,20423,MOTORCYCLE,22681.31,2022-04-29,RELEASED
643,6763,CAR,36377.16,2022-04-30,RELEASED
644,9396,CAR,116448.44,2022-04-30,RELEASED
645,12950,CAR,1800.44,2022-05-01,ACTIVE
646,8603,SMARTPHONE,725.26,2022-05-01,RELEASED
647,17974,CAR,4608.25,2022-05-01,ACTIVE
648,15286,MOTORCYCLE,2806.44,2022-05-01,RELEASED
649,11472,CAR,10607.67,2022-05-01,RELEASED
650,1030,SMARTPHONE,301.4,2022-05-01,RELEASED
651,10309,MOTORCYCLE,1612.15,2022-05-02,ACTIVE
652,23194,CAR,27255.26,2022-05-02,RELEASED
653,5679,SMARTPHONE,423.34,2022-05-02,RELEASED
654,2293,CAR,24913.96,2022-05-02,RELEASED
655,12023,SMARTPHONE,704.07,2022-05-02,ACTIVE
656,21013,MOTORCYCLE,57409.17,2022-05-03,ACTIVE
657,12929,MOTORCYCLE,3064.77,2022-05-03,RELEASED
658,14890,SMARTPHONE,707.96,2022-05-03,RELEASED
659,19970,SMARTPHONE,815.45,2022-05-03,ACTIVE
660,20038,SMARTPHONE,834.09,2022-05-03,ACTIVE
661,5572,CAR,5428.98,2022-05-04,RELEASED
662,17556,SMARTPHONE,413.52,2022-05-04,RELEASED
663,23073,SMARTPHONE,696.22,2022-05-04,ACTIVE
664,15164,SMARTPHONE,853.98,2022-05-04,ACTIVE
665,20854,CAR,5116.02,2022-05-04,ACTIVE
666,8169,CAR,2999.01,2022-05-04,ACTIVE
667,6402,CAR,31408.77,2022-05-04,ACTIVE
668,544,MOTORCYCLE,1629.02,2022-05-04,RELEASED
669,13558,CAR,4517.84,2022-05-05,ACTIVE
670,14604,CAR,6802.98,2022-05-05,RELEASED
671,15232,SMARTPHONE,839.56,2022-05-05,SEIZED
672,14635,CAR,17786.92,2022-05-05,ACTIVE
673,13952,SMARTPHONE,838.19,2022-05-05,ACTIVE
674,835,MOTORCYCLE,2269.72,2022-05-05,ACTIVE
675,15711,CAR,6180.27,2022-05-05,RELEASED
676,15240,SMARTPHONE,670.23,2022-05-06,ACTIVE
677,2777,CAR,24541.42,2022-05-06,RELEASED
678,1303,MOTORCYCLE,2039.21,2022-05-06,ACTIVE
679,14354,CAR,1540.36,2022-05-06,ACTIVE
680,21466,MOTORCYCLE,28163.12,2022-05-06,ACTIVE
681,3619,MOTORCYCLE,3339.26,2022-05-07,RELEASED
682,2051,SMARTPHONE,720.03,2022-05-07,ACTIVE
683,12944,MOTORCYCLE,2734.25,2022-05-07,ACTIVE
684,5145,CAR,38039.94,2022-05-07,RELEASED
685,4536,CAR,3008.7,2022-05-07,RELEASED
686,8077,MOTORCYCLE,2423.98,2022-05-08,RELEASED
687,10051,CAR,76318.64,2022-05-08,SEIZED
688,16059,SMARTPHONE,512.86,2022-05-09,SEIZED
689,9277,MOTORCYCLE,2043.42,2022-05-09,ACTIVE
690,3801,CAR,87205.25,2022-05-09,ACTIVE
691,19320,CAR,3656.62,2022-05-09,ACTIVE
692,9739,SMARTPHONE,807.74,2022-05-09,ACTIVE
693,6279,CAR,5468.08,2022-05-09,RELEASED
694,7145,CAR,28918.52,2022-05-09,RELEASED
695,21147,SMARTPHONE,498.54,2022-05-10,RELEASED
696,16655,SMARTPHONE,202.33,2022-05-10,ACTIVE
697,17490,MOTORCYCLE,3193.64,2022-05-11,ACTIVE
698,23111,SMARTPHONE,811.51,2022-05-11,RELEASED
699,2336,MOTORCYCLE,4002.73,2022-05-11,ACTIVE
700,21190,MOTORCYCLE,2205.64,2022-05-11,RELEASED
701,12698,CAR,24702.44,2022-05-12,ACTIVE
702,12951,MOTORCYCLE,1928.96,2022-05-12,RELEASED
703,4659,MOTORCYCLE,1770.65,2022-05-12,ACTIVE
704,16802,CAR,2853.59,2022-05-12,ACTIVE
705,899,CAR,4149.77,2022-05-13,ACTIVE
706,7921,SMARTPHONE,502.05,2022-05-13,ACTIVE
707,21449,MOTORCYCLE,2269.06,2022-05-13,ACTIVE
708,17793,SMARTPHONE,524.03,2022-05-13,ACTIVE
709,11941,MOTORCYCLE,2692.44,2022-05-13,RELEASED
710,2561,SMARTPHONE,1200.29,2022-05-13,ACTIVE
711,22206,MOTORCYCLE,2785.35,2022-05-13,RELEASED
712,4956,SMARTPHONE,563.5,2022-05-13,RELEASED
713,4949,MOTORCYCLE,2407.24,2022-05-13,RELEASED
714,11939,CAR,6948.23,2022-05-14,RELEASED
715,10788,CAR,2691.88,2022-05-14,RELEASED
716,18254,SMARTPHONE,1100.27,2022-05-14,ACTIVE
717,21638,CAR,63143.35,2022-05-14,ACTIVE
718,15422,SMARTPHONE,844.98,2022-05-14,ACTIVE
719,13285,SMARTPHONE,556.86,2022-05-14,ACTIVE
720,14758,SMARTPHONE,610.85,2022-05-14,RELEASED
721,6693,MOTORCYCLE,2077.83,2022-05-14,RELEASED
722,21000,SMARTPHONE,952.65,2022-05-15,RELEASED
723,4147,MOTORCYCLE,3379.07,2022-05-15,ACTIVE
724,3652,CAR,3522.51,2022-05-15,RELEASED
725,7352,SMARTPHONE,631.32,2022-05-15,RELEASED
726,4079,MOTORCYCLE,1762.26,2022-05-15,RELEASED
727,417,MOTORCYCLE,822.75,2022-05-15,ACTIVE
728,8035,MOTORCYCLE,1293.15,2022-05-16,RELEASED
729,20099,CAR,24203.39,2022-05-16,ACTIVE
730,5522,MOTORCYCLE,4009.08,2022-05-16,RELEASED
731,15748,MOTORCYCLE,2554.7,2022-05-16,SEIZED
732,22763,CAR,1847.12,2022-05-16,ACTIVE
733,14625,CAR,32631.46,2022-05-16,ACTIVE
734,20758,MOTORCYCLE,1877.15,2022-05-17,ACTIVE
735,2022,CAR,3553.86,2022-05-17,RELEASED
736,16304,MOTORCYCLE,1487.93,2022-05-17,RELEASED
737,21808,CAR,16841.42,2022-05-17,RELEASED
738,6093,CAR,4942.9,2022-05-17,RELEASED
739,18447,CAR,22860.52,2022-05-17,ACTIVE
740,12131,CAR,2472.01,2022-05-17,RELEASED
741,3597,CAR,33540.42,2022-05-17,RELEASED
742,7719,SMARTPHONE,798.68,2022-05-18,RELEASED
743,22802,CAR,3406.67,2022-05-18,ACTIVE
744,18464,CAR,14664.49,2022-05-18,ACTIVE
745,9720,CAR,7355.65,2022-05-18,ACTIVE
746,6583,MOTORCYCLE,2942.33,2022-05-18,RELEASED
747,11529,MOTORCYCLE,2915.79,2022-05-18,RELEASED
748,9506,MOTORCYCLE,3615.69,2022-05-18,RELEASED
749,19410,SMARTPHONE,725.97,2022-05-19,SEIZED
750,3758,CAR,1549.53,2022-05-19,ACTIVE
751,14871,MOTORCYCLE,1755.78,2022-05-19,ACTIVE
752,5378,CAR,7359.78,2022-05-19,RELEASED
753,11247,SMARTPHONE,406.25,2022-05-19,RELEASED
754,20717,MOTORCYCLE,1986.74,2022-05-19,RELEASED
755,15631,SMARTPHONE,882.61,2022-05-19,RELEASED
756,18073,MOTORCYCLE,3858.78,2022-05-19,ACTIVE
757,14831,SMARTPHONE,660.57,2022-05-20,ACTIVE
758,12668,MOTORCYCLE,2140.09,2022-05-20,RELEASED
759,1349,SMARTPHONE,687.38,2022-05-21,ACTIVE
760,14200,CAR,4093.6,2022-05-21,ACTIVE
761,21489,MOTORCYCLE,3018.4,2022-05-21,RELEASED
762,18779,MOTORCYCLE,15307.86,2022-05-21,ACTIVE
763,11788,MOTORCYCLE,826.09,2022-05-21,ACTIVE
764,6367,SMARTPHONE,510.58,2022-05-22,ACTIVE
765,11863,CAR,26914.14,2022-05-22,RELEASED
766,14879,SMARTPHONE,1289.57,2022-05-22,RELEASED
767,1602,CAR,27924.11,2022-05-22,RELEASED
768,5321,SMARTPHONE,254.74,2022-05-23,RELEASED
769,14276,MOTORCYCLE,2741.13,2022-05-23,ACTIVE
770,1215,CAR,3263.66,2022-05-23,ACTIVE
771,681,SMARTPHONE,948.84,2022-05-23,RELEASED
772,11347,SMARTPHONE,981.75,2022-05-23,ACTIVE
773,301,SMARTPHONE,499.8,2022-05-23,RELEASED
774,22565,MOTORCYCLE,1247.84,2022-05-23,ACTIVE
775,11714,SMARTPHONE,637.34,2022-05-23,ACTIVE
776,14887,SMARTPHONE,1192.85,2022-05-24,ACTIVE
777,2743,MOTORCYCLE,1852.82,2022-05-24,ACTIVE
778,6214,SMARTPHONE,836.72,2022-05-24,ACTIVE
779,16863,MOTORCYCLE,34395.52,2022-05-24,ACTIVE
780,4446,MOTORCYCLE,2000.48,2022-05-25,RELEASED
781,13010,SMARTPHONE,763.61,2022-05-25,SEIZED
782,18370,MOTORCYCLE,1347.98,2022-05-26,SEIZED
783,702,MOTORCYCLE,2076.45,2022-05-26,ACTIVE
784,21916,SMARTPHONE,834.86,2022-05-26,ACTIVE
785,9811,SMARTPHONE,652.93,2022-05-26,RELEASED
786,22155,MOTORCYCLE,985.06,2022-05-26,RELEASED
787,3063,CAR,1951.92,2022-05-27,RELEASED
788,18187,CAR,5314.57,2022-05-27,ACTIVE
789,1024,SMARTPHONE,718.74,2022-05-27,ACTIVE
790,15578,CAR,1518.26,2022-05-27,RELEASED
791,23265,SMARTPHONE,662.48,2022-05-28,ACTIVE
792,9806,SMARTPHONE,592.7,2022-05-28,RELEASED
793,18822,MOTORCYCLE,15900.28,2022-05-28,ACTIVE
794,5513,SMARTPHONE,942.26,2022-05-28,ACTIVE
795,6268,MOTORCYCLE,11092.83,2022-05-28,ACTIVE
796,15975,SMARTPHONE,306.01,2022-05-28,ACTIVE
797,16713,SMARTPHONE,1029.65,2022-05-28,ACTIVE
798,8804,MOTORCYCLE,2673.09,2022-05-28,RELEASED
799,1487,MOTORCYCLE,2532.47,2022-05-28,RELEASED
800,781,CAR,9293.25,2022-05-28,ACTIVE
801,16378,MOTORCYCLE,2544.47,2022-05-29,ACTIVE
802,18470,MOTORCYCLE,2378.58,2022-05-29,RELEASED
803,19859,MOTORCYCLE,2041.62,2022-05-30,RELEASED
804,22922,MOTORCYCLE,3273.76,2022-05-30,ACTIVE
805,18431,MOTORCYCLE,2039.62,2022-05-30,SEIZED
806,7693,MOTORCYCLE,34029.07,2022-05-30,ACTIVE
807,15053,SMARTPHONE,630.43,2022-05-31,RELEASED
808,17884,MOTORCYCLE,3422.95,2022-05-31,RELEASED
809,3792,SMARTPHONE,645.16,2022-05-31,RELEASED
810,20000,CAR,6074.48,2022-05-31,RELEASED
811,16137,CAR,3398.13,2022-05-31,ACTIVE
812,17684,MOTORCYCLE,36524.29,2022-06-01,ACTIVE
813,15558,MOTORCYCLE,25518.9,2022-06-01,ACTIVE
814,1624,SMARTPHONE,705.79,2022-06-01,ACTIVE
815,18402,CAR,22103.69,2022-06-01,RELEASED
816,18593,CAR,12890.81,2022-06-01,RELEASED
817,21364,MOTORCYCLE,2295.32,2022-06-02,RELEASED
818,1572,MOTORCYCLE,588.44,2022-06-02,RELEASED
819,17652,MOTORCYCLE,1761.05,2022-06-03,RELEASED
820,9110,CAR,28931.27,2022-06-03,ACTIVE
821,13079,MOTORCYCLE,17530.72,2022-06-03,RELEASED
822,17893,SMARTPHONE,548.83,2022-06-03,ACTIVE
823,9470,SMARTPHONE,575.31,2022-06-03,ACTIVE
824,21136,CAR,14430.95,2022-06-04,RELEASED
825,17868,MOTORCYCLE,12362.59,2022-06-04,RELEASED
826,15078,SMARTPHONE,797.13,2022-06-05,RELEASED
827,13539,MOTORCYCLE,2625.51,2022-06-05,ACTIVE
828,20137,CAR,51313.2,2022-06-05,ACTIVE
829,3019,SMARTPHONE,958.39,2022-06-05,RELEASED
830,22800,SMARTPHONE,1100.55,2022-06-05,RELEASED
831,2450,MOTORCYCLE,1379.91,2022-06-06,ACTIVE
832,1673,MOTORCYCLE,846.77,2022-06-06,RELEASED
833,15257,SMARTPHONE,837.46,2022-06-06,RELEASED
834,2490,MOTORCYCLE,2900.97,2022-06-06,ACTIVE
835,14415,MOTORCYCLE,3126.45,2022-06-06,RELEASED
836,17274,SMARTPHONE,443.36,2022-06-08,ACTIVE
837,8797,SMARTPHONE,405.91,2022-06-08,RELEASED
838,5237,SMARTPHONE,713.76,2022-06-08,SEIZED
839,20635,MOTORCYCLE,1810.69,2022-06-08,RELEASED
840,22782,CAR,9008.28,2022-06-08,RELEASED
841,1968,CAR,4314.71,2022-06-08,RELEASED
842,15607,CAR,73883.51,2022-06-09,ACTIVE
843,19390,CAR,45597.25,2022-06-09,SEIZED
844,1961,CAR,12483.07,2022-06-09,ACTIVE
845,12947,MOTORCYCLE,4212.11,2022-06-09,ACTIVE
846,20056,CAR,83072.94,2022-06-10,ACTIVE
847,23110,SMARTPHONE,841.51,2022-06-10,RELEASED
848,10228,SMARTPHONE,655.01,2022-06-10,RELEASED
849,16909,MOTORCYCLE,68328.67,2022-06-10,RELEASED
850,11394,MOTORCYCLE,1815.3,2022-06-10,ACTIVE
851,6060,CAR,26457.89,2022-06-10,RELEASED
852,7722,SMARTPHONE,1014.78,2022-06-10,ACTIVE
853,16078,CAR,34749.63,2022-06-11,SEIZED
854,15230,CAR,7495.22,2022-06-11,RELEASED
855,19063,SMARTPHONE,803.83,2022-06-11,ACTIVE
856,5143,SMARTPHONE,673.21,2022-06-11,RELEASED
857,5136,CAR,7449.1,2022-06-11,RELEASED
858,8955,SMARTPHONE,595.6,2022-06-11,ACTIVE
859,11393,SMARTPHONE,542.91,2022-06-11,ACTIVE
860,23419,CAR,6602.0,2022-06-11,ACTIVE
861,4695,MOTORCYCLE,3188.42,2022-06-11,RELEASED
862,7552,SMARTPHONE,553.28,2022-06-11,ACTIVE
863,11710,MOTORCYCLE,2909.68,2022-06-11,RELEASED
864,6829,CAR,28421.17,2022-06-11,ACTIVE
865,22721,MOTORCYCLE,2703.09,2022-06-12,SEIZED
866,15937,MOTORCYCLE,1931.05,2022-06-12,RELEASED
867,13942,MOTORCYCLE,2460.34,2022-06-12,ACTIVE
868,2388,CAR,37577.22,2022-06-13,RELEASED
869,3005,CAR,6114.43,2022-06-13,ACTIVE
870,15503,SMARTPHONE,572.99,2022-06-13,ACTIVE
871,13365,SMARTPHONE,1065.39,2022-06-13,RELEASED
872,18819,SMARTPHONE,511.06,2022-06-13,ACTIVE
873,7816,CAR,3376.16,2022-06-13,ACTIVE
874,22253,CAR,5811.66,2022-06-13,RELEASED
875,18473,CAR,19374.41,2022-06-14,ACTIVE
876,2544,MOTORCYCLE,1981.07,2022-06-14,RELEASED
877,16427,MOTORCYCLE,1865.98,2022-06-14,ACTIVE
878,2922,SMARTPHONE,598.84,2022-06-14,ACTIVE
879,8506,SMARTPHONE,1051.6,2022-06-14,ACTIVE
880,15061,CAR,8528.08,2022-06-15,RELEASED
881,18568,CAR,5121.05,2022-06-15,SEIZED
882,14152,SMARTPHONE,1171.7,2022-06-15,ACTIVE
883,8661,MOTORCYCLE,2662.67,2022-06-16,ACTIVE
884,2328,CAR,5231.03,2022-06-16,ACTIVE
885,14117,MOTORCYCLE,1413.34,2022-06-16,ACTIVE
886,20048,SMARTPHONE,768.52,2022-06-17,RELEASED
887,4527,CAR,1599.64,2022-06-17,RELEASED
888,22978,SMARTPHONE,1040.46,2022-06-17,ACTIVE
889,14374,MOTORCYCLE,3817.71,2022-06-17,ACTIVE
890,22700,MOTORCYCLE,3367.04,2022-06-17,RELEASED
891,23042,MOTORCYCLE,4634.22,2022-06-17,ACTIVE
892,12561,SMARTPHONE,1080.35,2022-06-17,ACTIVE
893,10232,SMARTPHONE,510.77,2022-06-17,RELEASED
894,21660,MOTORCYCLE,1173.41,2022-06-18,RELEASED
895,3860,CAR,9865.37,2022-06-18,ACTIVE
896,22469,MOTORCYCLE,1745.26,2022-06-19,RELEASED
897,4482,SMARTPHONE,667.13,2022-06-19,ACTIVE
898,13701,MOTORCYCLE,17780.89,2022-06-19,RELEASED
899,12711,CAR,141756.94,2022-06-19,ACTIVE
900,18196,MOTORCYCLE,3455.27,2022-06-19,RELEASED
901,15109,CAR,6498.8,2022-06-20,RELEASED
902,10876,MOTORCYCLE,1566.46,2022-06-20,RELEASED
903,8815,CAR,4788.36,2022-06-20,ACTIVE
